id,dispositivo_id,instante_utc,latitud_simulada,longitud_simulada,odometro_km,horometro_h,bateria_pct
TEL-SYN-0015150,DEV-SYN-00030,2025-10-01T13:00:00+00:00,0.626931,0.880516,10756.3,1257.5,31.3
TEL-SYN-0015151,DEV-SYN-00031,2025-10-01T13:26:00+00:00,0.681378,0.514818,10743.2,1257.6,86.2
TEL-SYN-0015152,DEV-SYN-00032,2025-10-01T13:52:00+00:00,0.191255,0.648358,10747.2,1257.6,61.2
TEL-SYN-0015153,DEV-SYN-00033,2025-10-01T14:18:00+00:00,0.254772,0.652051,10789.9,1257.6,31.3
TEL-SYN-0015154,DEV-SYN-00034,2025-10-01T14:44:00+00:00,0.864634,0.392750,10753.2,1257.7,32.0
TEL-SYN-0015155,DEV-SYN-00035,2025-10-01T15:10:00+00:00,0.216811,0.652712,10819.6,1257.8,89.8
TEL-SYN-0015156,DEV-SYN-00036,2025-10-01T15:36:00+00:00,0.546352,0.222083,10815.6,1257.8,56.7
TEL-SYN-0015157,DEV-SYN-00037,2025-10-01T16:02:00+00:00,0.270403,0.703506,10793.1,1257.8,62.8
TEL-SYN-0015158,DEV-SYN-00038,2025-10-01T16:28:00+00:00,0.656071,0.875213,10837.8,1257.9,51.6
TEL-SYN-0015159,DEV-SYN-00039,2025-10-01T16:54:00+00:00,0.770750,0.112448,10857.4,1258.0,53.3
TEL-SYN-0015160,DEV-SYN-00040,2025-10-01T17:20:00+00:00,0.618985,0.285437,10861.5,1258.0,31.6
TEL-SYN-0015161,DEV-SYN-00041,2025-10-01T17:46:00+00:00,0.663665,0.802082,10870.1,1258.0,64.0
TEL-SYN-0015162,DEV-SYN-00042,2025-10-01T18:12:00+00:00,0.693625,0.770496,10905.9,1258.1,49.0
TEL-SYN-0015163,DEV-SYN-00043,2025-10-01T18:38:00+00:00,0.653513,0.653631,10899.9,1258.2,49.8
TEL-SYN-0015164,DEV-SYN-00044,2025-10-01T19:04:00+00:00,0.428541,0.814403,10877.2,1258.2,89.1
TEL-SYN-0015165,DEV-SYN-00045,2025-10-01T19:30:00+00:00,0.608413,0.305606,10879.6,1258.2,95.4
TEL-SYN-0015166,DEV-SYN-00046,2025-10-01T19:56:00+00:00,0.546228,0.704399,10926.7,1258.3,37.6
TEL-SYN-0015167,DEV-SYN-00047,2025-10-01T20:22:00+00:00,0.334137,0.444231,10932.8,1258.4,52.7
TEL-SYN-0015168,DEV-SYN-00048,2025-10-01T20:48:00+00:00,0.444609,0.630656,10931.5,1258.4,83.4
TEL-SYN-0015169,DEV-SYN-00049,2025-10-01T21:14:00+00:00,0.350791,0.188670,10981.0,1258.4,28.0
TEL-SYN-0015170,DEV-SYN-00050,2025-10-01T21:40:00+00:00,0.801493,0.434082,10972.4,1258.5,44.9
TEL-SYN-0015171,DEV-SYN-00051,2025-10-01T22:06:00+00:00,0.816050,0.395451,10979.4,1258.6,66.8
TEL-SYN-0015172,DEV-SYN-00052,2025-10-01T22:32:00+00:00,0.170505,0.480791,11018.8,1258.6,77.3
TEL-SYN-0015173,DEV-SYN-00053,2025-10-01T22:58:00+00:00,0.635699,0.685099,11010.9,1258.6,48.9
TEL-SYN-0015174,DEV-SYN-00054,2025-10-01T23:24:00+00:00,0.316471,0.810319,11024.7,1258.7,75.4
TEL-SYN-0015175,DEV-SYN-00055,2025-10-01T23:50:00+00:00,0.558557,0.478900,11043.5,1258.8,60.5
TEL-SYN-0015176,DEV-SYN-00056,2025-10-02T00:16:00+00:00,0.249267,0.890828,11028.5,1258.8,27.6
TEL-SYN-0015177,DEV-SYN-00057,2025-10-02T00:42:00+00:00,0.501686,0.246756,11066.4,1258.8,25.8
TEL-SYN-0015178,DEV-SYN-00058,2025-10-02T01:08:00+00:00,0.208390,0.717714,11052.1,1258.9,83.2
TEL-SYN-0015179,DEV-SYN-00059,2025-10-02T01:34:00+00:00,0.861861,0.776503,11114.7,1259.0,65.2
TEL-SYN-0015180,DEV-SYN-00060,2025-10-02T02:00:00+00:00,0.487505,0.166554,11113.8,1259.0,43.8
TEL-SYN-0015181,DEV-SYN-00061,2025-10-02T02:26:00+00:00,0.472175,0.378300,11135.0,1259.0,61.4
TEL-SYN-0015182,DEV-SYN-00062,2025-10-02T02:52:00+00:00,0.670615,0.736646,11150.9,1259.1,46.3
TEL-SYN-0015183,DEV-SYN-00063,2025-10-02T03:18:00+00:00,0.351792,0.762485,11154.9,1259.2,52.4
TEL-SYN-0015184,DEV-SYN-00064,2025-10-02T03:44:00+00:00,0.831027,0.789774,11141.9,1259.2,53.3
TEL-SYN-0015185,DEV-SYN-00065,2025-10-02T04:10:00+00:00,0.105741,0.286425,11165.3,1259.2,33.4
TEL-SYN-0015186,DEV-SYN-00066,2025-10-02T04:36:00+00:00,0.584593,0.835060,11180.7,1259.3,80.7
TEL-SYN-0015187,DEV-SYN-00067,2025-10-02T05:02:00+00:00,0.627607,0.720668,11214.3,1259.4,29.6
TEL-SYN-0015188,DEV-SYN-00068,2025-10-02T05:28:00+00:00,0.849318,0.154154,11245.7,1259.4,72.1
TEL-SYN-0015189,DEV-SYN-00069,2025-10-02T05:54:00+00:00,0.575686,0.166101,11232.4,1259.4,50.9
TEL-SYN-0015190,DEV-SYN-00070,2025-10-02T06:20:00+00:00,0.573686,0.384261,11258.0,1259.5,41.4
TEL-SYN-0015191,DEV-SYN-00071,2025-10-02T06:46:00+00:00,0.778241,0.731623,11261.5,1259.6,27.7
TEL-SYN-0015192,DEV-SYN-00072,2025-10-02T07:12:00+00:00,0.407038,0.715731,11287.1,1259.6,54.9
TEL-SYN-0015193,DEV-SYN-00073,2025-10-02T07:38:00+00:00,0.270031,0.466826,11282.0,1259.6,59.9
TEL-SYN-0015194,DEV-SYN-00074,2025-10-02T08:04:00+00:00,0.751674,0.653604,11300.5,1259.7,96.3
TEL-SYN-0015195,DEV-SYN-00075,2025-10-02T08:30:00+00:00,0.231009,0.191086,11277.4,1259.8,78.9
TEL-SYN-0015196,DEV-SYN-00076,2025-10-02T08:56:00+00:00,0.137249,0.681743,11337.4,1259.8,58.1
TEL-SYN-0015197,DEV-SYN-00077,2025-10-02T09:22:00+00:00,0.316365,0.650386,11335.1,1259.8,30.3
TEL-SYN-0015198,DEV-SYN-00078,2025-10-02T09:48:00+00:00,0.576803,0.605126,11371.3,1259.9,74.4
TEL-SYN-0015199,DEV-SYN-00079,2025-10-02T10:14:00+00:00,0.478504,0.810403,11381.9,1260.0,37.7
TEL-SYN-0015200,DEV-SYN-00080,2025-10-02T10:40:00+00:00,0.263522,0.655810,11360.6,1260.0,76.4
TEL-SYN-0015201,DEV-SYN-00081,2025-10-02T11:06:00+00:00,0.745938,0.435450,11421.2,1260.0,52.3
TEL-SYN-0015202,DEV-SYN-00082,2025-10-02T11:32:00+00:00,0.271498,0.857415,11392.7,1260.1,38.2
TEL-SYN-0015203,DEV-SYN-00083,2025-10-02T11:58:00+00:00,0.221692,0.157165,11402.3,1260.2,56.0
TEL-SYN-0015204,DEV-SYN-00084,2025-10-02T12:24:00+00:00,0.691233,0.460882,11439.6,1260.2,79.9
TEL-SYN-0015205,DEV-SYN-00085,2025-10-02T12:50:00+00:00,0.154857,0.330881,11435.7,1260.2,29.4
TEL-SYN-0015206,DEV-SYN-00086,2025-10-02T13:16:00+00:00,0.465596,0.657765,11441.7,1260.3,45.4
TEL-SYN-0015207,DEV-SYN-00087,2025-10-02T13:42:00+00:00,0.250076,0.281323,11480.0,1260.4,41.3
TEL-SYN-0015208,DEV-SYN-00088,2025-10-02T14:08:00+00:00,0.639125,0.185049,11471.8,1260.4,65.9
TEL-SYN-0015209,DEV-SYN-00089,2025-10-02T14:34:00+00:00,0.555452,0.797612,11492.3,1260.4,33.9
TEL-SYN-0015210,DEV-SYN-00090,2025-10-02T15:00:00+00:00,0.554950,0.647034,11491.4,1260.5,99.3
TEL-SYN-0015211,DEV-SYN-00091,2025-10-02T15:26:00+00:00,0.152509,0.319917,11540.7,1260.6,25.9
TEL-SYN-0015212,DEV-SYN-00092,2025-10-02T15:52:00+00:00,0.764577,0.816837,11551.2,1260.6,28.1
TEL-SYN-0015213,DEV-SYN-00093,2025-10-02T16:18:00+00:00,0.788507,0.461655,11546.7,1260.6,48.0
TEL-SYN-0015214,DEV-SYN-00094,2025-10-02T16:44:00+00:00,0.176499,0.163313,11534.9,1260.7,85.4
TEL-SYN-0015215,DEV-SYN-00095,2025-10-02T17:10:00+00:00,0.499576,0.667488,11575.6,1260.8,29.1
TEL-SYN-0015216,DEV-SYN-00096,2025-10-02T17:36:00+00:00,0.656593,0.681380,11615.0,1260.8,71.0
TEL-SYN-0015217,DEV-SYN-00097,2025-10-02T18:02:00+00:00,0.551134,0.824929,11594.6,1260.8,66.6
TEL-SYN-0015218,DEV-SYN-00098,2025-10-02T18:28:00+00:00,0.282102,0.240601,11623.7,1260.9,25.7
TEL-SYN-0015219,DEV-SYN-00099,2025-10-02T18:54:00+00:00,0.683946,0.550556,11621.6,1261.0,96.7
TEL-SYN-0015220,DEV-SYN-00100,2025-10-02T19:20:00+00:00,0.716512,0.681753,11649.2,1261.0,53.5
TEL-SYN-0015221,DEV-SYN-00101,2025-10-02T19:46:00+00:00,0.201843,0.436915,11662.4,1261.0,68.4
TEL-SYN-0015222,DEV-SYN-00102,2025-10-02T20:12:00+00:00,0.229847,0.470626,11629.5,1261.1,79.0
TEL-SYN-0015223,DEV-SYN-00103,2025-10-02T20:38:00+00:00,0.871002,0.421432,11720.8,1261.2,86.5
TEL-SYN-0015224,DEV-SYN-00104,2025-10-02T21:04:00+00:00,0.355284,0.556867,11688.8,1261.2,94.4
TEL-SYN-0015225,DEV-SYN-00105,2025-10-02T21:30:00+00:00,0.539513,0.561527,11724.6,1261.2,74.9
TEL-SYN-0015226,DEV-SYN-00106,2025-10-02T21:56:00+00:00,0.107365,0.502990,11684.8,1261.3,26.1
TEL-SYN-0015227,DEV-SYN-00107,2025-10-02T22:22:00+00:00,0.890996,0.836985,11744.5,1261.4,49.6
TEL-SYN-0015228,DEV-SYN-00108,2025-10-02T22:48:00+00:00,0.370023,0.753786,11770.6,1261.4,26.1
TEL-SYN-0015229,DEV-SYN-00109,2025-10-02T23:14:00+00:00,0.166779,0.321616,11763.3,1261.4,26.2
TEL-SYN-0015230,DEV-SYN-00110,2025-10-02T23:40:00+00:00,0.513950,0.109056,11758.4,1261.5,65.7
TEL-SYN-0015231,DEV-SYN-00111,2025-10-03T00:06:00+00:00,0.609950,0.839533,11795.8,1261.6,88.6
TEL-SYN-0015232,DEV-SYN-00112,2025-10-03T00:32:00+00:00,0.543604,0.799581,11783.2,1261.6,41.9
TEL-SYN-0015233,DEV-SYN-00113,2025-10-03T00:58:00+00:00,0.557390,0.203031,11813.3,1261.6,59.0
TEL-SYN-0015234,DEV-SYN-00114,2025-10-03T01:24:00+00:00,0.679993,0.100691,11828.6,1261.7,76.3
TEL-SYN-0015235,DEV-SYN-00115,2025-10-03T01:50:00+00:00,0.632998,0.635005,11845.2,1261.8,49.3
TEL-SYN-0015236,DEV-SYN-00116,2025-10-03T02:16:00+00:00,0.377300,0.641126,11834.4,1261.8,86.0
TEL-SYN-0015237,DEV-SYN-00117,2025-10-03T02:42:00+00:00,0.663590,0.343522,11904.3,1261.8,60.9
TEL-SYN-0015238,DEV-SYN-00118,2025-10-03T03:08:00+00:00,0.657953,0.606253,11891.6,1261.9,66.8
TEL-SYN-0015239,DEV-SYN-00119,2025-10-03T03:34:00+00:00,0.853606,0.736477,11900.1,1262.0,86.9
TEL-SYN-0015240,DEV-SYN-00120,2025-10-03T04:00:00+00:00,0.660538,0.549575,11908.3,1262.0,52.8
TEL-SYN-0015241,DEV-SYN-00121,2025-10-03T04:26:00+00:00,0.463066,0.370676,11935.8,1262.0,90.5
TEL-SYN-0015242,DEV-SYN-00122,2025-10-03T04:52:00+00:00,0.206979,0.479733,11916.4,1262.1,98.6
TEL-SYN-0015243,DEV-SYN-00123,2025-10-03T05:18:00+00:00,0.386993,0.864412,11950.0,1262.2,48.6
TEL-SYN-0015244,DEV-SYN-00124,2025-10-03T05:44:00+00:00,0.204006,0.617317,12020.2,1262.2,27.4
TEL-SYN-0015245,DEV-SYN-00125,2025-10-03T06:10:00+00:00,0.569997,0.502455,11949.3,1262.2,38.2
TEL-SYN-0015246,DEV-SYN-00126,2025-10-03T06:36:00+00:00,0.508629,0.415851,11999.4,1262.3,73.6
TEL-SYN-0015247,DEV-SYN-00127,2025-10-03T07:02:00+00:00,0.276012,0.360408,11993.2,1262.4,48.0
TEL-SYN-0015248,DEV-SYN-00128,2025-10-03T07:28:00+00:00,0.485637,0.319389,12018.2,1262.4,54.4
TEL-SYN-0015249,DEV-SYN-00129,2025-10-03T07:54:00+00:00,0.230219,0.838738,12027.6,1262.4,71.7
TEL-SYN-0015250,DEV-SYN-00130,2025-10-03T08:20:00+00:00,0.855526,0.760031,12019.2,1262.5,31.9
TEL-SYN-0015251,DEV-SYN-00131,2025-10-03T08:46:00+00:00,0.143280,0.804195,12075.0,1262.6,91.4
TEL-SYN-0015252,DEV-SYN-00132,2025-10-03T09:12:00+00:00,0.333217,0.249968,12001.6,1262.6,28.0
TEL-SYN-0015253,DEV-SYN-00133,2025-10-03T09:38:00+00:00,0.443623,0.600947,12026.1,1262.6,64.4
TEL-SYN-0015254,DEV-SYN-00134,2025-10-03T10:04:00+00:00,0.386112,0.464069,12094.4,1262.7,50.5
TEL-SYN-0015255,DEV-SYN-00135,2025-10-03T10:30:00+00:00,0.475688,0.895553,12097.6,1262.8,76.0
TEL-SYN-0015256,DEV-SYN-00136,2025-10-03T10:56:00+00:00,0.701018,0.698163,12134.9,1262.8,39.5
TEL-SYN-0015257,DEV-SYN-00137,2025-10-03T11:22:00+00:00,0.674315,0.849254,12105.1,1262.8,97.3
TEL-SYN-0015258,DEV-SYN-00138,2025-10-03T11:48:00+00:00,0.114208,0.723822,12167.6,1262.9,64.4
TEL-SYN-0015259,DEV-SYN-00139,2025-10-03T12:14:00+00:00,0.720777,0.347195,12131.8,1263.0,90.6
TEL-SYN-0015260,DEV-SYN-00140,2025-10-03T12:40:00+00:00,0.749920,0.440153,12144.4,1263.0,28.9
TEL-SYN-0015261,DEV-SYN-00141,2025-10-03T13:06:00+00:00,0.787285,0.831303,12169.0,1263.0,92.1
TEL-SYN-0015262,DEV-SYN-00142,2025-10-03T13:32:00+00:00,0.630484,0.251801,12152.1,1263.1,41.4
TEL-SYN-0015263,DEV-SYN-00143,2025-10-03T13:58:00+00:00,0.826804,0.356475,12183.8,1263.2,90.7
TEL-SYN-0015264,DEV-SYN-00144,2025-10-03T14:24:00+00:00,0.586003,0.308907,12182.2,1263.2,84.2
TEL-SYN-0015265,DEV-SYN-00145,2025-10-03T14:50:00+00:00,0.743484,0.568392,12218.6,1263.2,99.7
TEL-SYN-0015266,DEV-SYN-00146,2025-10-03T15:16:00+00:00,0.356273,0.564980,12256.1,1263.3,81.6
TEL-SYN-0015267,DEV-SYN-00147,2025-10-03T15:42:00+00:00,0.801601,0.898446,12234.3,1263.4,71.2
TEL-SYN-0015268,DEV-SYN-00148,2025-10-03T16:08:00+00:00,0.297200,0.713565,12292.4,1263.4,48.2
TEL-SYN-0015269,DEV-SYN-00149,2025-10-03T16:34:00+00:00,0.353094,0.893318,12291.0,1263.4,85.3
TEL-SYN-0015270,DEV-SYN-00150,2025-10-03T17:00:00+00:00,0.297637,0.548916,12289.2,1263.5,37.7
TEL-SYN-0015271,DEV-SYN-00151,2025-10-03T17:26:00+00:00,0.465690,0.268200,12297.2,1263.6,51.0
TEL-SYN-0015272,DEV-SYN-00152,2025-10-03T17:52:00+00:00,0.407174,0.181530,12319.2,1263.6,59.7
TEL-SYN-0015273,DEV-SYN-00153,2025-10-03T18:18:00+00:00,0.862740,0.838437,12349.8,1263.6,67.3
TEL-SYN-0015274,DEV-SYN-00154,2025-10-03T18:44:00+00:00,0.584198,0.552896,12343.9,1263.7,46.3
TEL-SYN-0015275,DEV-SYN-00155,2025-10-03T19:10:00+00:00,0.517105,0.577871,12339.9,1263.8,68.5
TEL-SYN-0015276,DEV-SYN-00156,2025-10-03T19:36:00+00:00,0.456015,0.790684,12380.2,1263.8,47.8
TEL-SYN-0015277,DEV-SYN-00157,2025-10-03T20:02:00+00:00,0.314136,0.536901,12406.7,1263.8,45.0
TEL-SYN-0015278,DEV-SYN-00158,2025-10-03T20:28:00+00:00,0.499228,0.631880,12392.7,1263.9,40.0
TEL-SYN-0015279,DEV-SYN-00159,2025-10-03T20:54:00+00:00,0.124164,0.654834,12422.7,1264.0,55.9
TEL-SYN-0015280,DEV-SYN-00160,2025-10-03T21:20:00+00:00,0.696189,0.559397,12388.5,1264.0,47.5
TEL-SYN-0015281,DEV-SYN-00161,2025-10-03T21:46:00+00:00,0.431396,0.125053,12431.8,1264.0,29.2
TEL-SYN-0015282,DEV-SYN-00162,2025-10-03T22:12:00+00:00,0.692688,0.691232,12428.7,1264.1,31.5
TEL-SYN-0015283,DEV-SYN-00163,2025-10-03T22:38:00+00:00,0.229042,0.885297,12432.1,1264.2,78.9
TEL-SYN-0015284,DEV-SYN-00164,2025-10-03T23:04:00+00:00,0.685525,0.349311,12432.6,1264.2,94.8
TEL-SYN-0015285,DEV-SYN-00165,2025-10-03T23:30:00+00:00,0.250391,0.730110,12496.0,1264.2,36.9
TEL-SYN-0015286,DEV-SYN-00166,2025-10-03T23:56:00+00:00,0.249436,0.252079,12487.5,1264.3,81.7
TEL-SYN-0015287,DEV-SYN-00167,2025-10-04T00:22:00+00:00,0.526063,0.625769,12501.6,1264.4,36.9
TEL-SYN-0015288,DEV-SYN-00168,2025-10-04T00:48:00+00:00,0.858072,0.479234,12498.1,1264.4,41.3
TEL-SYN-0015289,DEV-SYN-00169,2025-10-04T01:14:00+00:00,0.468010,0.894420,12544.1,1264.4,99.5
TEL-SYN-0015290,DEV-SYN-00170,2025-10-04T01:40:00+00:00,0.718848,0.729065,12547.4,1264.5,61.5
TEL-SYN-0015291,DEV-SYN-00171,2025-10-04T02:06:00+00:00,0.221426,0.424697,12532.1,1264.6,33.5
TEL-SYN-0015292,DEV-SYN-00172,2025-10-04T02:32:00+00:00,0.607631,0.250900,12533.9,1264.6,48.1
TEL-SYN-0015293,DEV-SYN-00173,2025-10-04T02:58:00+00:00,0.799843,0.508387,12582.2,1264.6,76.4
TEL-SYN-0015294,DEV-SYN-00174,2025-10-04T03:24:00+00:00,0.817806,0.304577,12634.0,1264.7,93.7
TEL-SYN-0015295,DEV-SYN-00175,2025-10-04T03:50:00+00:00,0.243989,0.416149,12625.2,1264.8,68.6
TEL-SYN-0015296,DEV-SYN-00176,2025-10-04T04:16:00+00:00,0.240640,0.144357,12606.2,1264.8,97.5
TEL-SYN-0015297,DEV-SYN-00177,2025-10-04T04:42:00+00:00,0.709403,0.186243,12654.7,1264.8,50.5
TEL-SYN-0015298,DEV-SYN-00178,2025-10-04T05:08:00+00:00,0.311283,0.682104,12622.1,1264.9,38.1
TEL-SYN-0015299,DEV-SYN-00179,2025-10-04T05:34:00+00:00,0.650471,0.675514,12694.4,1265.0,26.2
TEL-SYN-0015300,DEV-SYN-00180,2025-10-04T06:00:00+00:00,0.529441,0.318552,12658.2,1265.0,83.8
TEL-SYN-0015301,DEV-SYN-00001,2025-10-04T06:26:00+00:00,0.590701,0.410086,10352.3,1265.0,86.0
TEL-SYN-0015302,DEV-SYN-00002,2025-10-04T06:52:00+00:00,0.782351,0.428627,10343.3,1265.1,97.4
TEL-SYN-0015303,DEV-SYN-00003,2025-10-04T07:18:00+00:00,0.531637,0.526840,10386.7,1265.2,89.4
TEL-SYN-0015304,DEV-SYN-00004,2025-10-04T07:44:00+00:00,0.734640,0.745555,10347.7,1265.2,37.8
TEL-SYN-0015305,DEV-SYN-00005,2025-10-04T08:10:00+00:00,0.284470,0.448978,10409.5,1265.2,89.9
TEL-SYN-0015306,DEV-SYN-00006,2025-10-04T08:36:00+00:00,0.112557,0.697965,10364.7,1265.3,25.1
TEL-SYN-0015307,DEV-SYN-00007,2025-10-04T09:02:00+00:00,0.161235,0.461808,10448.2,1265.4,28.7
TEL-SYN-0015308,DEV-SYN-00008,2025-10-04T09:28:00+00:00,0.590138,0.281671,10407.9,1265.4,30.0
TEL-SYN-0015309,DEV-SYN-00009,2025-10-04T09:54:00+00:00,0.673244,0.739398,10453.8,1265.4,65.9
TEL-SYN-0015310,DEV-SYN-00010,2025-10-04T10:20:00+00:00,0.553990,0.628460,10454.1,1265.5,97.7
TEL-SYN-0015311,DEV-SYN-00011,2025-10-04T10:46:00+00:00,0.811607,0.360731,10496.4,1265.6,45.7
TEL-SYN-0015312,DEV-SYN-00012,2025-10-04T11:12:00+00:00,0.537529,0.200173,10517.5,1265.6,67.0
TEL-SYN-0015313,DEV-SYN-00013,2025-10-04T11:38:00+00:00,0.601387,0.808315,10504.0,1265.6,58.1
TEL-SYN-0015314,DEV-SYN-00014,2025-10-04T12:04:00+00:00,0.711816,0.847407,10509.2,1265.7,83.7
TEL-SYN-0015315,DEV-SYN-00015,2025-10-04T12:30:00+00:00,0.372488,0.682668,10532.1,1265.8,70.0
TEL-SYN-0015316,DEV-SYN-00016,2025-10-04T12:56:00+00:00,0.666794,0.891087,10510.8,1265.8,67.1
TEL-SYN-0015317,DEV-SYN-00017,2025-10-04T13:22:00+00:00,0.617164,0.143374,10590.2,1265.8,59.0
TEL-SYN-0015318,DEV-SYN-00018,2025-10-04T13:48:00+00:00,0.172219,0.652514,10611.4,1265.9,54.1
TEL-SYN-0015319,DEV-SYN-00019,2025-10-04T14:14:00+00:00,0.583590,0.596437,10621.4,1266.0,73.6
TEL-SYN-0015320,DEV-SYN-00020,2025-10-04T14:40:00+00:00,0.523876,0.271952,10568.0,1266.0,38.1
TEL-SYN-0015321,DEV-SYN-00021,2025-10-04T15:06:00+00:00,0.723269,0.459190,10586.4,1266.0,31.9
TEL-SYN-0015322,DEV-SYN-00022,2025-10-04T15:32:00+00:00,0.504833,0.470462,10654.5,1266.1,50.3
TEL-SYN-0015323,DEV-SYN-00023,2025-10-04T15:58:00+00:00,0.758925,0.768260,10634.2,1266.2,43.1
TEL-SYN-0015324,DEV-SYN-00024,2025-10-04T16:24:00+00:00,0.174297,0.584354,10623.9,1266.2,88.3
TEL-SYN-0015325,DEV-SYN-00025,2025-10-04T16:50:00+00:00,0.204919,0.427289,10672.0,1266.2,55.1
TEL-SYN-0015326,DEV-SYN-00026,2025-10-04T17:16:00+00:00,0.470622,0.381513,10689.8,1266.3,48.0
TEL-SYN-0015327,DEV-SYN-00027,2025-10-04T17:42:00+00:00,0.532073,0.257559,10662.2,1266.4,88.6
TEL-SYN-0015328,DEV-SYN-00028,2025-10-04T18:08:00+00:00,0.641737,0.440784,10705.1,1266.4,94.6
TEL-SYN-0015329,DEV-SYN-00029,2025-10-04T18:34:00+00:00,0.159363,0.778524,10709.5,1266.4,42.5
TEL-SYN-0015330,DEV-SYN-00030,2025-10-04T19:00:00+00:00,0.684201,0.855553,10760.3,1266.5,85.6
TEL-SYN-0015331,DEV-SYN-00031,2025-10-04T19:26:00+00:00,0.167145,0.525278,10746.0,1266.6,70.2
TEL-SYN-0015332,DEV-SYN-00032,2025-10-04T19:52:00+00:00,0.339050,0.743308,10749.2,1266.6,54.5
TEL-SYN-0015333,DEV-SYN-00033,2025-10-04T20:18:00+00:00,0.445562,0.112980,10791.6,1266.6,60.8
TEL-SYN-0015334,DEV-SYN-00034,2025-10-04T20:44:00+00:00,0.688745,0.304682,10755.0,1266.7,39.8
TEL-SYN-0015335,DEV-SYN-00035,2025-10-04T21:10:00+00:00,0.630275,0.774647,10827.0,1266.8,64.4
TEL-SYN-0015336,DEV-SYN-00036,2025-10-04T21:36:00+00:00,0.619573,0.547126,10821.6,1266.8,38.7
TEL-SYN-0015337,DEV-SYN-00037,2025-10-04T22:02:00+00:00,0.659442,0.666030,10800.8,1266.8,75.5
TEL-SYN-0015338,DEV-SYN-00038,2025-10-04T22:28:00+00:00,0.532976,0.697519,10841.3,1266.9,47.4
TEL-SYN-0015339,DEV-SYN-00039,2025-10-04T22:54:00+00:00,0.680378,0.776746,10860.9,1267.0,60.4
TEL-SYN-0015340,DEV-SYN-00040,2025-10-04T23:20:00+00:00,0.670553,0.461133,10865.4,1267.0,37.4
TEL-SYN-0015341,DEV-SYN-00041,2025-10-04T23:46:00+00:00,0.543326,0.456768,10874.2,1267.0,47.2
TEL-SYN-0015342,DEV-SYN-00042,2025-10-05T00:12:00+00:00,0.255512,0.242345,10912.5,1267.1,66.5
TEL-SYN-0015343,DEV-SYN-00043,2025-10-05T00:38:00+00:00,0.175681,0.545990,10904.0,1267.2,89.7
TEL-SYN-0015344,DEV-SYN-00044,2025-10-05T01:04:00+00:00,0.442441,0.221673,10881.5,1267.2,86.9
TEL-SYN-0015345,DEV-SYN-00045,2025-10-05T01:30:00+00:00,0.223891,0.481952,10883.5,1267.2,64.0
TEL-SYN-0015346,DEV-SYN-00046,2025-10-05T01:56:00+00:00,0.458382,0.138762,10934.3,1267.3,84.2
TEL-SYN-0015347,DEV-SYN-00047,2025-10-05T02:22:00+00:00,0.190750,0.363540,10939.1,1267.4,31.1
TEL-SYN-0015348,DEV-SYN-00048,2025-10-05T02:48:00+00:00,0.250461,0.217416,10938.1,1267.4,61.6
TEL-SYN-0015349,DEV-SYN-00049,2025-10-05T03:14:00+00:00,0.478996,0.108122,10983.2,1267.4,74.2
TEL-SYN-0015350,DEV-SYN-00050,2025-10-05T03:40:00+00:00,0.178534,0.491184,10978.4,1267.5,62.6
TEL-SYN-0015351,DEV-SYN-00051,2025-10-05T04:06:00+00:00,0.462346,0.793628,10982.0,1267.6,36.4
TEL-SYN-0015352,DEV-SYN-00052,2025-10-05T04:32:00+00:00,0.395761,0.239620,11020.1,1267.6,94.7
TEL-SYN-0015353,DEV-SYN-00053,2025-10-05T04:58:00+00:00,0.175095,0.153754,11012.6,1267.6,74.4
TEL-SYN-0015354,DEV-SYN-00054,2025-10-05T05:24:00+00:00,0.110782,0.363670,11029.5,1267.7,68.9
TEL-SYN-0015355,DEV-SYN-00055,2025-10-05T05:50:00+00:00,0.616534,0.111966,11049.3,1267.8,48.8
TEL-SYN-0015356,DEV-SYN-00056,2025-10-05T06:16:00+00:00,0.776474,0.855225,11034.6,1267.8,48.8
TEL-SYN-0015357,DEV-SYN-00057,2025-10-05T06:42:00+00:00,0.517145,0.404795,11073.2,1267.8,81.7
TEL-SYN-0015358,DEV-SYN-00058,2025-10-05T07:08:00+00:00,0.656408,0.308611,11059.8,1267.9,82.3
TEL-SYN-0015359,DEV-SYN-00059,2025-10-05T07:34:00+00:00,0.805069,0.118528,11119.7,1268.0,28.8
TEL-SYN-0015360,DEV-SYN-00060,2025-10-05T08:00:00+00:00,0.751839,0.490543,11114.8,1268.0,36.2
TEL-SYN-0015361,DEV-SYN-00061,2025-10-05T08:26:00+00:00,0.885760,0.345417,11137.9,1268.0,42.2
TEL-SYN-0015362,DEV-SYN-00062,2025-10-05T08:52:00+00:00,0.852498,0.295423,11151.4,1268.1,40.6
TEL-SYN-0015363,DEV-SYN-00063,2025-10-05T09:18:00+00:00,0.691909,0.167813,11155.1,1268.2,63.4
TEL-SYN-0015364,DEV-SYN-00064,2025-10-05T09:44:00+00:00,0.369577,0.301440,11142.2,1268.2,96.5
TEL-SYN-0015365,DEV-SYN-00065,2025-10-05T10:10:00+00:00,0.701807,0.665753,11172.3,1268.2,27.6
TEL-SYN-0015366,DEV-SYN-00066,2025-10-05T10:36:00+00:00,0.435661,0.867797,11184.0,1268.3,35.3
